"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Notes","Type"
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Administrative Costs","Office Consumables and Services","Before 1 January 2016","","","","MFD Colour copy charge 24 Nov to 23 Dec 15","","","","96.95","23-Dec-2015","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Administrative Costs","Office Consumables and Services","Before 1 January 2016","","","","MFD Monochrome copy charge 24 Nov to 23 Dec 15","","","","16.26","23-Dec-2015","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Administrative Costs","Office Consumables and Services","Before 1 January 2016","","","","Office requisites and stationery 1 Dec to 31 Dec 15","","","","701.96","31-Dec-2015","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Administrative Costs","Office Consumables and Services","Before 1 January 2016","","","","Portable and attractive items 1 Dec to 31 Dec 15","","","","124.67","31-Dec-2015","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Administrative Costs","Office Consumables and Services","Before 1 January 2016","","","","MFD Staples 24 Dec 15 to 23 Jan 16","","","","258.30","24-Dec-2015","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Administrative Costs","Office Consumables and Services","Before 1 January 2016","","","","MFD Colour copy charge 24 Dec 15 to 23 Jan 16","","","","54.02","24-Dec-2015","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Administrative Costs","Office Consumables and Services","Before 1 January 2016","","","","MFD Monochrome copy charge 24 Dec 15 to 23 Jan 16","","","","8.06","24-Dec-2015","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","Distribution 1 Jan to 31 Jan 16","","","","342.64","31-Jan-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","Distribution late payment fee Jan 16","","","","15.00","01-Jan-1900","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","Web-services 13 Jan 16","","","","143.00","13-Jan-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","1 Printed item 23 Jan 16","","","","1,164.37","23-Jan-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","1 Printed item 1 Feb 16","","","","50.00","01-Feb-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","Distribution 1 Feb to 29 Feb 16","","","","7,331.84","29-Feb-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","Distribution late payment fee Feb 16","","","","15.00","01-Jan-1900","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","1 Printed item 1 Feb 16","","","","50.00","01-Feb-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","5,300 Printed items 12 Feb 16","","","","595.00","12-Feb-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","32,000 Printed items 12 Feb 16","","","","1,995.00","12-Feb-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","12,000 Printed items 18 Feb 16","","","","910.00","18-Feb-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","4,400 Printed items 18 Feb 16","","","","445.00","18-Feb-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","1 Printed item 19 Feb 16","","","","1,162.99","19-Feb-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","1 Printed item 19 Feb 16","","","","1,012.50","19-Feb-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","1 Printed item 24 Feb 16","","","","445.72","24-Feb-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","1 Printed item 24 Feb 16","","","","1,162.99","24-Feb-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","1 Printed item 26 Feb 16","","","","1,012.50","26-Feb-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","1 Printed item 26 Feb 16","","","","720.00","26-Feb-2016","",""
